"the_geom","AREA_NUMBE","COMMUNITY","AREA_NUM_1","SHAPE_AREA","SHAPE_LEN"
"MULTIPOLYGON (((-87.6094858028664 41.88939911002587, -87.60948553118665 41.88938999305509, -87.60769030639648 41.889371637286914, -87.60768699687355 41.88937197312484, -87.60767568918624 41.88937165468947, -87.60766484561495 41.88936917123851, -87.6076552373245 41.889364692574006, -87.60764748453379 41.889358550826394, -87.6076420969488 41.88935110761444, -87.60763665676461 41.88928331829562, -87.60763902936094 41.88927811868972, -87.60764251828891 41.88927348321844, -87.60764525738044 41.88926984383185, -87.6076538566781 41.88926284548429, -87.60766438405706 41.88925750531351, -87.60770687821774 41.889257225536674, -87.60768556090655 41.88923863282048, -87.60767134900333 41.88922623785477, -87.60765313395797 41.88867447589549, -87.60756571761415 41.88867524068637, -87.60751403595756 41.88864033720107, -87.60591009625918 41.88866446381047, -87.60566893921771 41.88866581657951, -87.60546364435035 41.8886720355627, -87.60544897337533 41.88867240332922, -87.60543833346415 41.888672670135826, -87.60543347351573 41.88870935777395, -87.6052403146373 41.888714143677504, -87.60521941206486 41.88871466921489, -87.6051985094921 41.88871519474845, -87.60514628350101 41.888676526868736, -87.60474437299206 41.88868149653459, -87.60473805958829 41.88868129182397, -87.60471776300187 41.88867693692143, -87.60469986154598 41.8886686180685, -87.6046857077964 41.88865692013839, -87.60467639393897 41.888642783652145, -87.60467264008352 41.888627282060575, -87.60467472910437 41.88861157083654, -87.60468249651379 41.88859693845299, -87.6046953458275 41.888584423934276, -87.60471230959882 41.888575037056974, -87.60473205812958 41.888569508954646, -87.60473415539415 41.8885691657848, -87.60490933773247 41.88856580320323, -87.60513424166197 41.8885597106555, -87.60521385479353 41.888453739339006, -87.60512956339535 41.88834749683166, -87.60440470202668 41.88835801820338, -87.60374141566268 41.888369668264964, -87.60288759392874 41.88838152887666, -87.60252377673903 41.888385965232445, -87.60251618385597 41.88838514797611, -87.6024964093415 41.88838005588276, -87.60247932441281 41.888371082714556, -87.60246620537305 41.88835889740798, -87.60245814303778 41.88834449291131, -87.60245571211203 41.8883290010393, -87.60245915692286 41.88831357235945, -87.60246813149665 41.888299496930586, -87.60248203676174 41.88828781237678, -87.60249968694481 41.888279444739354, -87.60251975256898 41.8882750718895, -87.60252401642674 41.888274715380234, -87.6029197202145 41.888266255991084, -87.60384058830849 41.888252268928, -87.6047759047749 41.888236938867344, -87.60513615675688 41.88822939949469, -87.6051842832572 41.88819240965417, -87.60524625026244 41.888191431261525, -87.60541301470633 41.888188756030765, -87.60541107604338 41.88822362217717, -87.60584023290492 41.88821871301407, -87.60598726409762 41.88821703734784, -87.60750595248462 41.888189654315234, -87.60755830830146 41.88815529805786, -87.60780657161888 41.88814888110936, -87.60781038873026 41.88818485473908, -87.60837335974539 41.88812578638335, -87.60846627528846 41.88811602714637, -87.6098464441942 41.8879704222615, -87.60984617372449 41.88793587142553, -87.60985023849354 41.88790104411495, -87.60985750130992 41.88786286318584, -87.60985956774918 41.887858705237285, -87.60986892923401 41.887836260640306, -87.60987539505473 41.88781325114785, -87.60987899992516 41.88778992039299, -87.6098796692099 41.887766406215405, -87.60988057775306 41.887724973945225, -87.60988102441922 41.88770491555596, -87.6098835959771 41.88758769818121, -87.60988125582311 41.88731336994241, -87.60987994270042 41.88715949168255, -87.60987909931434 41.88715290019745, -87.60988023973152 41.88714302784967, -87.6098842750282 41.887133558755785, -87.60989098267802 41.887125011272325, -87.60990002556606 41.88711774167267, -87.60991099585648 41.887112157376286, -87.60992330246349 41.887108502463754, -87.60993643161606 41.88710693890139, -87.60993848505278 41.88708768700935, -87.60993940191975 41.88690218199714, -87.60994032530759 41.88670965231839, -87.60994518479967 41.88649052803913, -87.6099533269752 41.88612364717349, -87.60995361059976 41.88607897302706, -87.60995630734656 41.88566738162254, -87.6099569423206 41.885571995599776, -87.6099575164291 41.88526398609292, -87.60995823380811 41.885255702735016, -87.60996492113082 41.885180442660996, -87.60996803248725 41.88513257583387, -87.6099679052678 41.8851302130658, -87.60996763702836 41.885125245949645, -87.60996643361865 41.88507243893149, -87.60996813074638 41.88501962301552, -87.60997280207404 41.884966908709636, -87.60997716083023 41.884844268391895, -87.60997877591461 41.88479872419132, -87.60997877591566 41.884795403387244, -87.60997694600316 41.88478189075165, -87.60997220904234 41.88476877006833, -87.60997107603953 41.884742309561176, -87.60997203080835 41.88468693600004, -87.60997665714294 41.88463169643278, -87.60996751395669 41.88463161194625, -87.60996885270302 41.884493364769064, -87.60997604555503 41.88449061122693, -87.60997685580834 41.88444808089193, -87.60997703068874 41.88443257731435, -87.60997783045117 41.88435832295418, -87.60996957944006 41.88435728305492, -87.60997451583219 41.88421598525869, -87.60998245912916 41.884214937597186, -87.60998588783866 41.88408032761728, -87.61159598347827 41.88406993147833, -87.61273610869331 41.88405851200795, -87.61273630849986 41.88404073058689, -87.61273866514999 41.88380806126503, -87.61274176819029 41.883773750293045, -87.61274875091785 41.88372431545981, -87.61275859431252 41.8836751452828, -87.61277060248773 41.88362931031597, -87.61277137092691 41.88362635135826, -87.61278700684296 41.88357804052118, -87.61280550037058 41.88353029728245, -87.61282677751508 41.883483202680296, -87.61285083815179 41.88343686538434, -87.6128775696317 41.883391342315186, -87.61290700826457 41.88334676789211, -87.61293651787429 41.883312184038736, -87.61298340406135 41.88326058456924, -87.61299439041545 41.883249367795, -87.61302363681082 41.883219508672624, -87.6130327379566 41.883210207898664, -87.61308440676075 41.88316118997951, -87.61313833560664 41.88311355915368, -87.61319448936902 41.88306736925932, -87.61325275617547 41.88302267392766, -87.61331309800818 41.88297955579319, -87.61337544178873 41.88293801494339, -87.61343971217703 41.882898187565914, -87.6135058000729 41.8828600441592, -87.61357363070762 41.88282367014625, -87.6135973017778 41.88281190850047, -87.6136431667259 41.88278908943917, -87.61371426135796 41.882756357097776, -87.61378687728133 41.88272552694682, -87.6138608658262 41.88269662714106, -87.61391816883936 41.88267741174135, -87.61397686811196 41.88265772811019, -87.61409513734151 41.882622902714935, -87.61421545324126 41.88259218003013, -87.6143375226383 41.88256563889453, -87.61446112277294 41.88254333389078, -87.6144909888633 41.882539020289684, -87.6145859590005 41.88252534439934, -87.61466847024528 41.88251587175263, -87.61487691195055 41.882505512705755, -87.61499582575047 41.88250159193714, -87.61517762668734 41.882499216092874, -87.6154615183209 41.882490151067366, -87.61554521276972 41.8824831552779, -87.61562803773295 41.88247181781836, -87.61570958865782 41.882456191596205, -87.6157895351756 41.882436329160235, -87.61586739771687 41.88241239134875, -87.61592576540468 41.882391186807844, -87.61598411170228 41.88236621151642, -87.61599520939649 41.88236146085388, -87.61606153680935 41.88232798349854, -87.61612441433822 41.88229097220472, -87.61618347446816 41.88225061705434, -87.61623845662267 41.88220713431873, -87.61628899081822 41.88216077114512, -87.61633485395308 41.8821117426669, -87.61634832997228 41.88209530647269, -87.6163613233487 41.88207947127106, -87.61639938008804 41.88202251942831, -87.61643209568196 41.88196374937488, -87.61645931975154 41.88190340880476, -87.61648090249292 41.88184182554687, -87.61649676778255 41.88177927355332, -87.61650554444309 41.881726693515844, -87.61650439881646 41.881681378940954, -87.61649765862116 41.88141377388321, -87.61575364818734 41.881416536461224, -87.61574859733808 41.88128044595989, -87.61573378711202 41.880881038005406, -87.61573333470092 41.88086896078964, -87.61572212948451 41.880567490428874, -87.61629384414653 41.880554047532094, -87.61637013558702 41.88055210892678, -87.61644641496784 41.88055453408888, -87.61647767661182 41.880556814311255, -87.61647490442525 41.88044669802294, -87.61646455914604 41.880035161800905, -87.61645807566094 41.87977746443357, -87.61637226981362 41.8797797556102, -87.61636930219686 41.87962482405989, -87.61636141817854 41.879213165925556, -87.61635353353688 41.87880170067804, -87.61634782081926 41.878504627629944, -87.61634597913475 41.87839009832972, -87.61634111857555 41.87808916257018, -87.61633879439448 41.87797844502154, -87.6163356174003 41.877825763218, -87.61632064171309 41.87782520319603, -87.61630710882112 41.87782039832921, -87.6163046661418 41.87781892862902, -87.61628294645959 41.877567557552936, -87.61627016662047 41.87741994723818, -87.61625122870232 41.87715635418283, -87.61624150921884 41.877020728414436, -87.61623372000882 41.87688405898486, -87.61622579111099 41.87674494273497, -87.61621872841711 41.876621298447596, -87.61620708781764 41.876361893901574, -87.61620586171529 41.876333620808346, -87.616192093725 41.87601490094953, -87.61618964298933 41.87592213019884, -87.616182976501 41.875667779745484, -87.61618150262439 41.87551052507654, -87.61617973439863 41.87532061233268, -87.6161814052816 41.87509883239024, -87.6161823299844 41.87497345418581, -87.61618935146156 41.874687026346926, -87.61619083702138 41.87462633320749, -87.61619744838535 41.87446618387609, -87.61620533937183 41.87427502350843, -87.61620547007082 41.87427197025457, -87.61620553807921 41.874270386426716, -87.61621077709927 41.87417843644633, -87.6162196069501 41.87402346479998, -87.61622195417054 41.8739821220394, -87.61622376730956 41.87395019199677, -87.61622390992855 41.8739501780684, -87.61623882460445 41.87394872454289, -87.6162450483618 41.87394811823303, -87.61624519686741 41.8739481032437, -87.61624207332726 41.87386292954426, -87.61623855271142 41.873767325507416, -87.61623180246583 41.873451447914306, -87.61622891128687 41.873316256026015, -87.61622882181645 41.87331207378644, -87.61622849387251 41.873296739640494, -87.61622300155082 41.8730398936548, -87.61621419961352 41.87262833908485, -87.616212219211 41.87253606408421, -87.61621016802384 41.87244049774067, -87.61620601728364 41.872266568972194, -87.6162059936909 41.87226542776748, -87.61620499475269 41.87221683712856, -87.61620000752009 41.87196993335807, -87.61628092172603 41.871967392209, -87.61627441288906 41.87180404204339, -87.61627385881738 41.8717904114817, -87.61627346228465 41.87178065485796, -87.6162540467306 41.87175704343222, -87.61624846671361 41.87174695038008, -87.61623990288442 41.87173146107198, -87.61623374259712 41.8717143528473, -87.61623374315012 41.87171427052338, -87.61623374482755 41.87171402190516, -87.61623437777082 41.8716279953913, -87.6162445255891 41.87161010342811, -87.61624954593621 41.8716012519254, -87.61625630233728 41.87159242223937, -87.61625949478952 41.87158825061148, -87.61626136972251 41.8715838295378, -87.61626647109635 41.871571801526564, -87.6162668077063 41.87156812908281, -87.61626785065229 41.871556743955004, -87.61626414166182 41.871392587436546, -87.6162548275139 41.870980920059424, -87.61625245577228 41.87087648255964, -87.61625047250897 41.87078912492916, -87.61624969227951 41.870755554630314, -87.61624536537359 41.870569361223964, -87.61624055396459 41.87036170614969, -87.61623582952546 41.8701578018985, -87.6162278020547 41.86981167480823, -87.61622666131409 41.86974627228139, -87.61621951290398 41.8693346729193, -87.61621940121324 41.86932827428414, -87.616212327524 41.86892310128828, -87.6162120471306 41.868906995745334, -87.61621190315876 41.86889872231278, -87.61621190265454 41.86889870172778, -87.61612009673952 41.8688668061372, -87.61611988644992 41.86886673292462, -87.61603052074723 41.86883085632877, -87.61594406162666 41.86879115532454, -87.6159059266826 41.86877129683237, -87.6158608013001 41.86874779804535, -87.61578106787061 41.86870089467149, -87.61570508056077 41.86865063922623, -87.61563313152631 41.86859717130392, -87.6156313949867 41.86859572301489, -87.61556540035097 41.86854068330849, -87.61554898511893 41.86852528455251, -87.61554425493317 41.86852084717818, -87.61552786918676 41.868505471929545, -87.61550218152334 41.8684813683621, -87.61544369197655 41.86841939440391, -87.6154327138795 41.86840622035116, -87.61539003871135 41.868355008817865, -87.61535263579135 41.86830451601683, -87.61535246001088 41.868304279187015, -87.61660246600438 41.86816620292978, -87.61854139897503 41.86798988417009, -87.6185887675613 41.8679388719741, -87.61883837090998 41.867650029078305, -87.6188909315162 41.867587237262676, -87.61896156420597 41.867502856048915, -87.61921454115246 41.867537456121084, -87.61994542963772 41.86752176877388, -87.62040042130647 41.86751255378063, -87.62083868783506 41.86750708477566, -87.62086219387355 41.86750671029471, -87.62099309571931 41.86750462355588, -87.62124471138294 41.86750061231234, -87.62158134289365 41.86749581486142, -87.62184922453692 41.86749199640503, -87.62243567134811 41.86748551384731, -87.62253199340864 41.86748447392626, -87.62255587114825 41.86748421610871, -87.62283264986733 41.867481227318564, -87.62317851140858 41.867476623341766, -87.62336548593919 41.867471908869014, -87.62353645030275 41.867467597888655, -87.6240237087089 41.86745712201243, -87.62413151137005 41.86745658524722, -87.62442667510516 41.86745511476898, -87.62481165091435 41.86744849976847, -87.62535904553164 41.867438389487184, -87.62563875662335 41.867433370288815, -87.62582986220762 41.867431855373496, -87.62630608752484 41.867428079312496, -87.62654636460294 41.86742514252359, -87.62666774624388 41.867423658675186, -87.62702182790295 41.867419109892616, -87.62741867652336 41.86741358798877, -87.62776525666037 41.86740884755422, -87.62791651413654 41.86740677836231, -87.62835789380483 41.86740057337646, -87.62847483045805 41.86739872086855, -87.62850165551508 41.86739829576452, -87.62886489442613 41.867392540083515, -87.62945102273325 41.86738627166386, -87.62994146064223 41.86738130802295, -87.63043520027858 41.86737398515232, -87.63057967740485 41.8673718421389, -87.63152871311793 41.86735424419669, -87.6315833470328 41.8673532306188, -87.63175475820735 41.86735005146476, -87.63302055704214 41.86733388351519, -87.63340052171971 41.86732447780898, -87.63361874180825 41.86731907509505, -87.63362818179472 41.86731905714263, -87.6344566543066 41.86731749108237, -87.63473401865645 41.86731465773962, -87.63473937706077 41.86736395317657, -87.63481347017945 41.868018119670246, -87.634962539382 41.868978470502206, -87.63497353839887 41.86907665607085, -87.63497942793263 41.86912923052129, -87.63505743749302 41.86982561329598, -87.63507012502947 41.86993887063921, -87.63517960363876 41.870607431286935, -87.63525901981795 41.87102232425608, -87.63543953751102 41.87196538292184, -87.6354725378072 41.872105011518066, -87.63553803054525 41.872382119036885, -87.63571549935041 41.87325641900104, -87.63572611879027 41.87330874054913, -87.6357574783259 41.8734632309612, -87.63586889863191 41.87397131884369, -87.63593101996751 41.87414485803842, -87.63600830358266 41.874448293471154, -87.63606556607024 41.87467311910335, -87.63612127871194 41.87480037872292, -87.6362347219397 41.87506533825643, -87.63629353803998 41.8752010688997, -87.63634907069819 41.875277421549896, -87.63656577289635 41.87548779315867, -87.63664308912227 41.87556199324261, -87.63677666764497 41.87569018618476, -87.63682712675731 41.87573861092434, -87.6370663466414 41.876032954837726, -87.63720085902945 41.87625174569037, -87.63733008397642 41.876470614103624, -87.63742891983657 41.876688255406364, -87.63746982525892 41.87679851539144, -87.63751611145187 41.876923279463284, -87.63765932909614 41.87730798465044, -87.63771808420694 41.877652990246645, -87.63775277125544 41.87795634935751, -87.6377654787943 41.8780674847998, -87.63777033759193 41.878109976745336, -87.63786257480947 41.87843534385053, -87.63795371931953 41.878699855574915, -87.63797564003501 41.878763471728995, -87.638096652562 41.8790733160426, -87.63811419965748 41.879182204099735, -87.63811370824266 41.879334898262925, -87.63811347097084 41.87940865441631, -87.63819881210786 41.87977432036657, -87.63823374352707 41.87999363221099, -87.63827805842993 41.8803704106305, -87.6382861300904 41.88060404645377, -87.63828909968284 41.880690017143046, -87.63828619761999 41.88101974783234, -87.63827233153408 41.881308852233886, -87.6382698440842 41.88139267379882, -87.63826145295077 41.88155025259376, -87.63822362245968 41.881760973280805, -87.63821663002557 41.88189841449449, -87.63823173675274 41.88211684089186, -87.63822231350518 41.88226456131196, -87.63819005877436 41.882645212026596, -87.63818248496983 41.88276797102072, -87.63815967020554 41.88291119157661, -87.63815397986772 41.88301944547282, -87.63813891002931 41.88319041822068, -87.63808141629362 41.88338190474562, -87.63806574266836 41.88347610200501, -87.63805000809295 41.88356236803276, -87.63803204592794 41.883661024542704, -87.63799708548956 41.883854062368144, -87.63797083933599 41.8839953416614, -87.63794313606004 41.884145613233834, -87.63791748647657 41.88429619937293, -87.63790553946781 41.88445720549066, -87.63788146645913 41.88471219950905, -87.6378373357849 41.8849955770182, -87.63780400978531 41.88525794471444, -87.63776121869915 41.885580298500315, -87.6377328773987 41.88572214047226, -87.63765315592703 41.88606965553673, -87.6375883858287 41.88623413629368, -87.63743969854144 41.886419625006894, -87.63727049079492 41.886556607360575, -87.63708682120816 41.88667593864277, -87.63684403470833 41.88680775414119, -87.63597547453938 41.88734318062547, -87.63583721798034 41.88740861518083, -87.63579691662892 41.88742768929065, -87.63561908583993 41.8874520478083, -87.63520350308197 41.88746565822431, -87.63483997672115 41.88746761889528, -87.6342656972796 41.8875189817569, -87.6341413214111 41.88752127065726, -87.63397064845425 41.887527794223736, -87.63377407677231 41.8875341273879, -87.63337190692046 41.887476352880164, -87.6327982194705 41.88747334999376, -87.63272878764147 41.887481324341245, -87.63249901076459 41.88748065470635, -87.63223001017212 41.88747987001146, -87.6317092995552 41.88746648669011, -87.63125527052202 41.88745481495748, -87.63102104321342 41.887443166189456, -87.6307846746275 41.88743140999083, -87.63006787671526 41.88742117728569, -87.62965674585487 41.88742060717032, -87.62953702558535 41.88742022641455, -87.62928432997519 41.887419422232206, -87.62898508995517 41.88742642368792, -87.62879231003389 41.88744077350769, -87.62823789633367 41.88744853952807, -87.62800209576221 41.88747256377533, -87.62761676634679 41.88751182103785, -87.62750430232244 41.88755558981484, -87.62743072778535 41.88758422321657, -87.6272649635308 41.88765974097091, -87.62703825649533 41.887811722370515, -87.62691277567896 41.88788346348846, -87.62686092825467 41.88791616898213, -87.62681750426151 41.88794356101483, -87.62659753472917 41.88809150285071, -87.62635599013632 41.888244873460465, -87.62606836170887 41.88844076986385, -87.62598714711291 41.888505308099326, -87.62566445654673 41.88867667354962, -87.6252921578476 41.88883796411112, -87.62519042922851 41.888870266329555, -87.62509444359745 41.88890540437235, -87.62496824494029 41.88890284250418, -87.6247302092225 41.888894238638706, -87.62463269545735 41.88888153478957, -87.62451399604865 41.88888165289749, -87.62444186119032 41.88887212419609, -87.6243719211366 41.8888573104239, -87.62418745711489 41.888822693937286, -87.62403204516157 41.88881833126066, -87.62385808887146 41.88889332694941, -87.6236070835185 41.888905167803934, -87.62331815746879 41.8888822511385, -87.62271368560522 41.888835921594904, -87.62231739230626 41.88878871500608, -87.62120026805376 41.88865563522467, -87.62063763650015 41.88859644196785, -87.6205817399331 41.888590561566126, -87.62054535093883 41.88858673306877, -87.62046451668635 41.88857822827862, -87.61940299470818 41.88846653929433, -87.61908447877927 41.88843302735321, -87.6181999057008 41.88833089750657, -87.61809829991677 41.88831651608427, -87.61801183559251 41.888311037895235, -87.61762653840017 41.88831907518867, -87.61725531646887 41.88832830433764, -87.61707532258197 41.88834158714498, -87.6169216833365 41.88835292486681, -87.61584971765679 41.88839074387323, -87.61531893328919 41.888419814950986, -87.61526597330408 41.88842271541965, -87.6145510296211 41.88841426570828, -87.6144251541159 41.88841163692238, -87.6141713633833 41.888410047832544, -87.6141713064626 41.888410047476086, -87.61397431380259 41.88840881363594, -87.61321579397533 41.889059992505224, -87.61254944571634 41.88963202803532, -87.61255426074092 41.88973462385111, -87.6125557967071 41.889802210333585, -87.61256048376443 41.88991612559566, -87.61256818348409 41.890007076778616, -87.61257778147984 41.8900925519488, -87.61259126435739 41.890159183772404, -87.6126439589877 41.89020891103006, -87.61266823110509 41.890216636078144, -87.61270662918854 41.890228856737174, -87.61362622024303 41.89022467537607, -87.61371744284628 41.89022419985953, -87.61388056488079 41.890223526012306, -87.61407211025424 41.89022266937168, -87.61422719070816 41.89022192161229, -87.61422737435625 41.89022192029248, -87.61441450656196 41.890221038463636, -87.61538974957263 41.89020758654061, -87.61732369044313 41.89018227120348, -87.61764165554416 41.890177054901606, -87.6177158164693 41.89017613946664, -87.61857947977735 41.89016265222134, -87.61867501155152 41.8901608453057, -87.61960427611541 41.89017930991355, -87.61987214310652 41.89017480706158, -87.61987212805704 41.89046500980435, -87.61961384322895 41.89046477226381, -87.61867520335439 41.89043183994119, -87.61858865181041 41.89043198156485, -87.61795214224036 41.890432140220724, -87.61785186454576 41.89053202344623, -87.61765275774954 41.89053215128616, -87.61733247189035 41.89050622965405, -87.61733246185563 41.89050683222599, -87.61714894504397 41.89051027154382, -87.61703032011746 41.890512493791235, -87.6170263503904 41.89045689932396, -87.61678255496267 41.89045880808857, -87.61651311277605 41.890496231878686, -87.61651282527049 41.890472311861835, -87.6165123990616 41.89043688356934, -87.61606469987713 41.890445065025546, -87.61606313673384 41.89050268369287, -87.61585762543382 41.890507487681305, -87.61579679761691 41.89050890948601, -87.61555612531586 41.89047790513901, -87.6155517881876 41.8905372221565, -87.61441120753535 41.89055615721234, -87.61440557425611 41.89040347376108, -87.61423158514853 41.890407872016176, -87.61423153148505 41.890407875796505, -87.613639897346 41.89044999626941, -87.61362028536001 41.890451392565105, -87.61356976237043 41.89056155669192, -87.61355929346547 41.890584383773096, -87.61143663656367 41.89063033697911, -87.61136732134672 41.889740742646694, -87.611233341241 41.88931014006117, -87.60954751585592 41.88931434642468, -87.60956634327981 41.889403381119166, -87.6094858028664 41.88939911002587)))","32","LOOP","32","46 335 565,4586","39 428,6729962"
